id,Matricula,local,em_atividade,administador
368,054644,Banghai,false,false
369,074587,Ketangi,false,true
370,843514,Lukolela,false,true
371,779641,Axioúpoli,false,true
372,206634,Solnechnogorsk,false,true
373,719446,Villeneuve-la-Garenne,true,false
374,205959,Linköping,true,true
375,332190,Czarnocin,false,false
376,384507,Souto,false,true
377,450354,Sonsorol Village,false,true
378,782355,Mesopotamía,false,true
379,124051,Trollhättan,false,true
380,936435,Mizhirah,true,false
381,677098,Scholkine,false,false
382,298287,Al Jīzah,true,true
383,348194,Busia,true,false
384,760880,Atuntaqui,false,false
385,661221,Den Haag,false,true
386,360684,Korobitsyno,false,true
387,925154,Depok,false,false
388,341805,Orekhovo-Borisovo Severnoye,true,true
389,566631,Schengen,false,true
390,137405,Brahin,true,false
391,929923,Molagavita,false,false
392,494861,Mubi,true,true
393,156581,Jishigang,true,true
394,451765,Homagama,false,false
395,413254,Chivilcoy,true,true
396,110805,Bakadagy,false,false
397,893303,Gardinovci,false,false
398,680190,Kyzyl-Oktyabr’skiy,true,false
399,629339,Tielu,false,false
400,008420,Xixiang,true,false
401,851755,Barreiro,false,false
402,650658,Tasikmalaya,false,true
403,675234,Chengbei,true,true
404,088174,San Benito Abad,true,false
405,771260,Chayuan,true,true
406,575457,Graksop,true,true
407,354023,Surgut,false,true
408,150074,Doloplazy,true,false
409,925117,Duozhu,true,false
410,734060,Al Jahrā’,true,true
411,462699,Mijiang,false,false
412,987825,Carrefour,true,false
413,470343,Tankhoy,false,true
414,841418,Zhangcunping,false,false
415,662411,Mamedkala,false,false
416,139407,Marzhing,false,false
417,915629,Rumilly,true,true
418,437976,Kolpny,false,false
419,743553,Fartura,true,true
420,589382,Waitakere,true,true
421,613434,Pongol,false,true
422,164864,Tlutup,true,false
423,895853,Sukmoilang,false,true
424,151388,Zhuxi,false,true
425,945365,Bretaña,true,false
426,168725,Turkestan,true,true
427,744060,Lhoknga,false,false
428,542808,Wugui,false,true
429,547417,Umingan,true,true
430,907116,Srono,false,false
431,727898,Tournan-en-Brie,false,false
432,994988,Saniwonorejo,true,false
433,808270,Cuijiaqiao,false,true
434,726628,Fengzhou,false,false
435,503577,Cigintung,true,false
436,708698,Trilj,true,true
437,950877,Santa Fe,false,false
438,747081,Lefkímmi,false,true
439,235997,Colomi,true,true
440,063890,Liuche,true,true
441,823375,Dolní Kounice,true,true
442,661821,Konduga,false,false
443,416886,Pérama,true,false
444,520261,Diriamba,false,true
445,222033,Alor Setar,true,true
446,136304,Pilníkov,true,true
447,762061,Dulyapino,false,false
448,938670,San Francisco de Coray,true,true
449,082612,Napu,false,true
450,358468,São Mateus,true,false
451,091125,Tokarnia,true,false
452,409671,Bromma,false,true
453,841238,Trąbki Wielkie,true,true
454,556995,Cimongkor,true,true
455,498664,Bulan,true,true
456,503548,Dungang,true,true
457,584907,Armamar,false,true
458,424351,Buôn Ma Thuột,false,false
459,483092,Seattle,false,false
460,498834,Novohrad-Volyns’kyy,false,false
461,136273,Baishi,true,false
462,208208,Byuravan,false,false
463,047406,Qinggang,false,false
464,379173,Lukou,true,false
465,370520,Malaga,false,false
466,093333,Borova,false,false
467,018195,Qaţanah,false,false
468,275936,Khao Kho,false,false
469,019533,Khemarat,true,false
470,873102,Semiletka,true,false
471,170555,San Andrés Villa Seca,true,true
472,447362,Kakamega,false,false
473,673498,Lembongan Kawan,true,false
474,119342,Manicahan,false,true
475,756021,Outeirô,false,true
476,288616,Rancho Viejo,false,false
477,663868,Kobylanka,true,true
478,855776,Belos Ares,true,true
479,770018,Carman,true,false
480,449465,Sīlat al Ḩārithīyah,false,true
481,731155,Trảng Bom,true,true
482,335747,São Bartolomeu,true,true
483,128940,Bilian,true,true
484,053078,San Antonio Ilotenango,true,true
485,659372,Fūman,true,true
486,110340,Wates,true,true
487,006374,San Gregorio,false,true
488,404326,Doong,false,true
489,665127,Ichuña,false,true
490,204093,Montpellier,true,false
491,519880,Antioquia,false,false
492,385337,Xinsheng,true,false
493,082368,Indaial,true,true
494,329687,Tawaran,false,false
495,933478,Sapucaia,false,true
496,629553,Vallecillo,false,false
497,725478,Yabluniv,true,false
498,665692,Sandao,false,false
499,405066,Ra’s Bayrūt,false,true
500,334930,Maykopskoye,true,true
501,173256,Miaotou,true,false
502,437737,Sipirok,true,false
503,040910,Mentaraman Satu,true,true
504,552853,Yelabuga,false,false
505,278390,Dijon,false,true
506,682586,Madjeouéni,true,false
507,538873,Zhongxinqiao,false,false
508,629425,Vila Nova,false,false
509,519024,Karangtanjung,true,false
510,576519,Yingcui,false,false
511,306633,Ar Rujum,true,true
512,427678,Larache,true,false
513,611145,Dohār,true,true
514,001079,Kurye,true,true
515,419925,Saint-Denis,false,false
516,417193,Fengmen,true,true
517,203645,Agrínio,false,true
518,771621,Guápiles,true,true
519,167579,Xinwu,true,false
520,915398,Xiaping,false,false
521,782029,Bobigny,true,false
522,304284,Panggung,true,false
523,564210,Linjiang,true,false
524,005118,Banjar Dauhpura,false,true
525,733773,Eg-Uur,true,true
526,481577,Beixiaoying,true,true
527,980543,Östhammar,false,false
528,442350,Gocoton,true,false
529,205589,Quebrada Canoa,false,false
530,985498,Oenopu,true,true
531,298908,Aughrim,false,false
532,403560,Farafenni,true,true
533,280437,Santa Rosa,false,true
534,805877,Arcueil,true,false
535,214925,Petrolia,true,true
536,202261,Mitzpe Ramon,false,false
537,520562,Cihaur,false,false
538,855076,Naze,true,false
539,562702,Piotrków Trybunalski,false,false
540,109120,Karuri,false,true
541,789442,Sobreira,false,true
542,519591,Dongfeng,true,true
543,684461,Babo-Pangulo,false,true
544,670054,Atlanta,false,false
545,363942,Revelstoke,true,true
546,482422,Gaplek,false,false
547,065957,Pinillos,true,true
548,540747,Pajannangger,true,false
549,867574,Znomenka,false,false
550,906728,Bhadrapur,true,false
551,091399,Nokaneng,false,false
552,408488,Baizhu,false,true
553,721199,Heshui,true,false
554,488873,Lubień,true,true
555,196988,Svislach,false,true
556,293515,Zhongba,true,true
557,120591,Bacalan,false,false
558,805061,Houston,false,true
559,408598,Shahezi,true,true
560,519767,Dollard-Des Ormeaux,false,false
561,862027,Sandgerði,false,false
562,419103,Usarin,false,false
563,659438,Rancabolang,true,false
564,763717,Mērsrags,true,true
565,230344,Linfen,true,true
566,767065,Boden,false,true
567,823417,Gråbo,false,false
568,229759,Żabno,true,false
569,854540,Sovetsk,false,true
570,135229,Birqīn,false,true
571,786831,Nesebar,true,false
572,320185,Maciejowice,false,true
573,032873,Panambi,true,false
574,516842,Paccho,true,false
575,256255,Dongxin,true,false
576,990212,Sison,false,false
577,710139,Lago dos Rodrigues,true,true
578,191077,Parada de Todeia,true,false
579,348763,Esch-sur-Alzette,false,false
580,565600,"Laikit, Laikit II (Dimembe)",false,true
581,251804,Fuquan,true,true
582,265613,Shijiang,false,true
583,470548,Opatowiec,true,false
584,724848,Yarmolyntsi,false,false
585,196680,Gensi,false,false
586,742974,Tlumačov,true,true
587,227890,Jixi,true,false
588,772363,Pallasovka,true,true
589,766341,Caobi,false,true
590,054935,Darband,false,false
591,394712,Tuhe,true,false
592,608653,Aurora,false,false
593,905180,Qinghu,false,false
594,547325,Wałcz,false,true
595,269415,Sobrosa,true,true
596,637094,Sadao,false,false
597,292200,Kokologo,false,false
598,435622,Bogovarovo,false,true
599,872180,Umeå,true,true
600,784607,Curuggoong,false,true
601,523413,Kuantan,false,false
602,192062,Medalem,true,false
603,996160,Sadao,true,true
604,786984,Vincennes,false,false
605,884152,Guang’an,true,false
606,948099,Lugo,true,false
607,585184,Железный порт,false,false
608,291990,San Javier,false,false
609,700624,Warmare,false,false
610,612706,Zarqa,true,true
611,030864,Xiaojian,false,false
612,803917,Vitez,false,false
613,881196,El Zapote,true,true
614,580630,Wielki Kack,true,true
615,000377,Lom Kao,false,true
616,170087,Shangdu,true,false
617,801479,Noebesa,false,false
618,016892,Santa Fe,false,false
619,611957,Pajung,true,true
620,147544,Yuanqiao,true,false
621,393370,Guadalupe,true,false
622,530405,Ekibastuz,false,true
623,055813,Batudulang,false,false
624,994422,Ruangwa,false,true
625,192374,Cipeundeuy,false,true
626,607142,Staré Hradiště,true,false
627,349684,Urug,true,true
628,649249,Křižanov,true,false
629,874452,Changqing,false,true
630,672452,Petrokamenskoye,true,true
631,210984,Borovlyany,true,false
632,826524,Hanyin Chengguanzhen,false,false
633,285704,Würzburg,false,false
634,986441,Cimanggu,false,false
635,651863,Corumbá,false,true
636,448663,Mafang,false,false
637,717411,Liangzeng,false,false
638,948888,Balongmulyo,true,true
639,842352,Shuitou,true,true
640,214806,Dukoh,true,true
641,288517,Medvezh’yegorsk,false,false
642,689482,Malim,false,true
643,681741,Belén,false,true
644,272899,Gibgos,false,true
645,270441,Ambato Boeny,true,false
646,700547,Fernandópolis,false,false
647,562830,Nong Khae,false,false
648,913439,Libato,false,false
649,502187,Kitango,true,false
650,674068,Minneapolis,true,true
651,688575,Banaran,true,false
652,375885,Svoge,false,true
653,754449,El Limon,false,false
654,406193,Yingtan,true,false
655,857580,Baruunsuu,false,true
656,842718,Cirateun,true,true
657,920861,Palos,false,false
658,975116,Sierpc,false,false
659,267191,Ivanovo,true,true
660,535850,Colmeal,false,false
661,272007,Duboka,false,true
662,727914,Montpellier,true,true
663,347804,Camaçari,true,false
664,968485,Lakatnik,true,true
665,387370,Batumi,false,false
666,665648,Lizi,false,false
667,238436,Santa Ana,false,false
668,800317,Takanabe,false,false
669,281859,Shiogama,true,false
670,859739,Jianfeng,false,true
671,426277,Svay Rieng,true,false
672,741500,Triandría,true,false
673,195621,Mashui,false,true
674,107798,Sarkanjut,false,true
675,419602,Xiangshan,false,false
676,455581,Salto,true,true
677,967391,Ikang,false,false
678,776681,Ferbane,false,true
679,880854,Kashar,true,true
680,040225,Ash Shuhadā’,false,true
681,803371,Santa Maria,true,true
682,286199,Mesquite,false,false
683,148762,Ino,true,true
684,982532,Tiel,false,false
685,312699,Předměřice nad Labem,true,false
686,056010,Genang,true,true
687,185390,Višnjevac,true,false
688,841425,Otradnyy,true,false
689,680104,Karlstad,false,false
690,241010,Almeria,false,true
691,110320,Karangboyo,false,true
692,791009,Karangsonojabon,true,true
693,756024,Lushuihe,false,false
694,596230,Chlumec nad Cidlinou,true,true
695,274648,Xindian,false,false
696,001041,Osiek,true,true
697,991803,Wyśmierzyce,false,false
698,073482,Haurpanggung,true,false
699,594530,Ogurugu,true,true
700,674151,Malhiao,false,false
701,846580,Leeuwarden,true,false
702,527773,San Simón,false,true
703,169269,Skole,true,true
704,411140,Puputan,false,true
705,625702,Santa Rosa,true,true
706,506154,Klutuk,false,true
707,688831,Babao,true,true
708,369388,Modřice,true,false
709,909427,Porsgrunn,true,false
710,085994,Kanal,true,false
711,491537,Černošín,true,false
712,378472,Wangbuzhuang,true,false
713,847969,Masis,false,true
714,391634,Xiongji,true,true
715,401645,Savannakhét,false,true
716,433108,Akzhal,false,false
717,507814,Castleknock,false,false
718,033412,Linxi,true,true
719,488046,Menol,false,true
720,578377,Chaykovskaya,false,false
721,715928,Marisol,false,true
722,919160,Changping,true,false
723,533749,Pedro II,true,true
724,919708,Xike,true,true
725,295383,Santo Tomé,true,false
726,274895,Jiaoshi,false,false
727,565418,Gechuan,false,true
728,881972,Laba Goumen,false,false
729,095062,Kuala Bintang,false,true
730,951525,Makrýgialos,false,true
731,052809,Yaring,true,false
732,242403,Waikambila,true,true
733,575327,Calizo,false,false
734,195638,Arroyo Seco,false,true
735,148506,Maracaju,false,true
736,815988,Huaniao,true,true
737,694414,Santa Cruz,false,true
738,595534,Mégara,false,false
739,443411,Dayin,true,true
740,651998,Rio Negro,true,true
741,059651,Ar Rubū‘,false,false
742,623356,Cigarogol,true,false
743,692285,Jemielno,false,true
744,935565,Xiaoguan,true,false
745,323143,Tan-Tan,false,true
746,465762,Sulechów,false,true
747,078729,Borogontsy,false,false
748,912117,Asenovgrad,true,true
749,786410,Mutatá,true,true
750,535789,Grybów,false,true
751,249660,Shengli,true,false
752,402089,Monte Leite,true,true
753,774038,Kota Kinabalu,true,true
754,807985,Cinyumput,false,true
755,610999,Ban Dung,false,true
756,992527,Monte,true,false
757,034680,Dezhou,false,false
758,311015,Huangli,true,false
759,706793,Mawlamyine,true,false
760,654581,Kyaikto,true,false
761,712599,Svalyava,false,true
762,326628,Péruwelz,true,true
763,094942,Duczki,false,false
764,494081,Öndörhoshuu,false,false
765,696058,Pameče,false,false
766,593673,Mosty,false,true
767,877932,San José,false,true
768,465055,Drohobych,false,false
769,506357,Wushi,true,true
770,810377,Strassen,false,false
771,802866,Uitenhage,false,false
772,132477,Ngromo,false,true
773,097407,Tagakpan,true,true
774,258947,Cambanay,false,true
775,820932,Jishigang,true,true
776,515327,Hedian,true,true
777,415213,Mikulášovice,false,false
778,180441,Perpignan,false,false
779,309184,Légua,true,false
780,039195,Boulemane,true,false
781,743725,Orodo,true,true
782,159955,Lyubymivka,true,false
783,605469,Dado,true,false
784,728890,San Julian,true,true
785,906112,Ajuda,false,false
786,588697,Parnaíba,true,false
787,842932,Gandzak,false,false
788,880155,Brokopondo,false,true
789,906742,Joliet,false,true
790,741079,Shi’ao,true,true
791,432818,Byerazino,false,true
792,172457,Lovas,true,true
793,604681,Gori,true,false
794,938601,Sungaipuntik,true,true
795,956558,Kolyshley,false,true
796,363067,Lajkovac,false,true
797,602680,Aquitania,false,false
798,729686,Jantake,true,true
799,146683,Petaling Jaya,false,true
800,605911,Arteni,false,false
801,206642,Kulevcha,true,false
802,747322,Yangsan,true,true
803,987695,Caijiapu,false,false
804,677261,Tokombere,true,true
805,164441,Provins,false,false
806,869922,Nong Muang Khai,false,true
807,811318,Awar-awar,true,true
808,627720,Destrnik,false,false
809,537834,Sibreh,false,true
810,477739,Posse,false,false
811,963134,Minjian,true,false
812,625969,Kwekwe,true,true
813,973700,Shalkar,false,true
814,874545,Kuzhorskaya,false,false
815,452502,Cisasak,false,true
816,038072,Karangranjong,true,false
817,623216,Garies,true,false
818,430173,Dún Laoghaire,true,false
819,135818,Zaraza,true,false
820,145596,Ramalhal,false,false
821,638772,Akebielidou,false,false
822,148875,Golacir,true,true
823,836918,Moerewa,false,true
824,959627,Wolfville,false,false
825,912272,Sabanitas,false,false
826,495384,Lamongan,false,true
827,661135,Olupona,true,false
828,094508,Proletarsk,false,true
829,704245,Tunoshna,false,true
830,705483,Newport,false,false
831,389017,Agía Varvára,true,false
832,875010,Tsovazard,false,false
833,181279,Ḩabīl ar Raydah,false,true
834,347892,Tekikbanyuurip,true,false
835,774334,Sudzha,true,true
836,783920,Cibeunying,false,false
837,470331,Bagorejo,false,false
838,213756,Degan,true,true
839,992774,Nungwi,true,false
840,858150,Pont Cassé,false,true
841,691630,Santa Fe,true,true
842,710298,Otofuke,false,false
843,115664,Chowki Jamali,true,true
844,929160,Zamora,false,true
845,023879,Sarāb,true,false
846,299555,Kristiansand S,false,false
847,828927,Girijaya,false,false
848,273605,Quintas,true,false
849,292103,Shaoxing,false,true
850,986881,Debre Sīna,true,true
851,279714,Satuba,true,true
852,808704,Omoku,false,true
853,158975,Huyang,false,true
854,054874,Neietsu,true,true
855,350931,Moratuwa,false,true
856,596074,Pailin,false,false
857,548133,Vozuća,true,true
858,355482,Kālābāgh,true,false
859,146109,Bomomani,false,false
860,241436,Mafinga,true,false
861,634717,Haibara,true,true
862,550481,Xixiang,false,true
863,997746,Châteauroux,false,true
864,592638,Khenifra,true,true
865,155763,Jieznas,true,false
866,368640,Morazán,true,true
867,963501,Bukuru,true,false
868,331583,Huagai,false,true
869,319906,Stockholm,true,false
870,986557,Bang Kho Laem,false,true
871,511644,Tangshan,true,true
872,088061,Birigui,false,false
873,460179,Babakansari,true,false
874,741727,Wonocolo,false,true
875,853017,Guayabal,false,true
876,774190,Chiconi,true,false
877,653741,Duy Xuyên,false,true
878,626884,Caibarién,true,false
879,927804,Bontoc,false,true
880,929018,Port Nolloth,false,true
881,304265,Takaishi,true,false
882,009225,Baitu,true,true
883,176146,Settat,false,true
884,133285,Las Toscas,true,false
885,915615,Xingyi,false,false
886,066781,Paizhou,true,true
887,866980,Jaguaquara,false,true
888,983277,Extrema,false,false
889,061790,Campana,true,true
890,191214,Taoyuan,true,true
891,938604,Sibreh,false,true
892,492140,Cicheng,true,true
893,167853,Cana Chapetón,true,true
894,381774,Putina,false,true
895,353482,Domaradz,true,true
