id,Matricula,local,em_atividade,administador
309,023514,Tabou,false,false
310,267762,Bāsht,true,false
311,858716,Seminole,false,true
312,705813,Ḩabīl ar Raydah,false,true
313,345176,Pu’an,false,true
314,959350,Muraloka,true,true
315,863095,Tambakan,false,false
316,766445,San Narciso,false,false
317,155172,Gumdag,false,true
318,050707,Otavi,true,true
319,497890,Fale old settlement,true,true
320,133627,Nagoya-shi,false,true
321,511043,Sośnicowice,false,true
322,515636,Al Ḩāḑir,false,false
323,178400,Dengzhou,false,true
324,350007,Xiaoxiang,false,true
325,013239,Sindangraja,false,false
326,407115,Alajuelita,true,false
327,197045,Kristianstad,false,true
328,723663,Seren,true,true
329,765087,Mengxi,true,true
330,306207,Jiuchenggong,true,true
331,074240,Göteborg,true,true
332,415167,Dërmënas,true,false
333,190571,Gaoyang,false,false
334,874743,Hisor,true,false
335,889440,Stoney Ground,false,true
336,526889,Skaudvilė,false,true
337,501418,Ubrub,false,true
338,849402,Belén,true,false
339,326411,Arrën,false,false
340,162800,Hassi Berkane,true,false
341,587050,Ngedhusuba,false,false
342,419083,Pilchowice,false,false
343,330100,Psará,true,true
344,436869,Talambung Laok,true,true
345,835466,Thiès Nones,true,true
346,222089,Yulin,true,false
347,920568,Linshui,false,true
348,463330,Kosh-Agach,false,false
349,738716,Boracéia,false,true
350,938825,Udon Thani,false,false
351,897189,Camlachie,true,true
352,918091,Kishk-e Nakhūd,true,false
353,425196,Damietta,true,false
354,171587,Podgorica,true,false
355,134770,Anren Chengguanzhen,true,false
356,935972,Darungan,true,false
357,345567,Gēdo,true,false
358,718436,Fengtai,true,true
359,873494,Ostrów Lubelski,true,true
360,995206,Alegrete,false,false
361,908282,Cijeungjing Kaler,false,true
362,154320,Rodionovo-Nesvetaiskoye,false,true
363,402513,Kotovsk,false,false
364,634198,Bundibugyo,true,false
365,374764,Dongkeng,false,true
366,713636,La Julia,false,false
367,413641,Beishan,true,false
368,691890,Bonebone,false,true
369,525684,Kermānshāh,false,false
370,514178,Baoshan,false,false
371,815314,Jiuxian,false,false
372,387268,Granada,false,false
373,865692,As Salţ,false,true
374,313636,Lutun,false,true
375,795448,Lyon,true,false
376,500615,Florentino Ameghino,false,false
377,458695,Choisy-le-Roi,true,true
378,953803,Yuetang,true,false
379,326549,Dahe,false,true
380,179179,Kaiyuan,true,false
381,495532,Malārd,true,false
382,403540,Tongshan,true,false
383,822274,Azaruja,true,true
384,283153,Kisanga,false,true
385,092719,Liuxiang,false,true
386,722841,Salinópolis,true,true
387,173010,Trat,true,false
388,209661,Doruchów,true,false
389,407023,Cisaat,false,false
390,033937,Itatinga,true,false
391,135331,Pailiao,false,false
392,688136,Tovarnik,false,true
393,252014,Lemery,false,false
394,856756,Ochota,false,false
395,618948,Magdalena,true,true
396,168611,El Tablón,false,false
397,478716,Tripoli,false,false
398,735639,Ciusul,true,true
399,317838,Dobšice,false,true
400,919046,Nynäshamn,true,true
401,272289,Jungutbatu Kaja Dua,false,false
402,999183,Keda,true,true
403,475569,Néa Mákri,true,true
404,762645,Pakkat,true,false
405,344858,Yaroslavl,true,false
406,733085,Qinshan,false,false
407,816804,Murmashi,true,false
408,105597,Yijing,true,false
409,250944,Pringu,true,false
410,759765,Krasnyye Barrikady,true,false
411,168314,Charlesland,true,true
412,261168,Wangi,true,false
413,463057,Boca Suno,false,true
414,822504,Nyala,true,true
415,391543,Fujisawa,true,false
416,518503,Katsuura,false,false
417,599912,Talun,true,false
418,456774,Kalodu,true,true
419,630947,Sasar,true,true
420,918678,Aki,false,true
421,896408,Książ Wielkopolski,true,false
422,515029,Qianwei,false,true
423,043646,Fangxian,false,false
424,404944,Xinghai,false,true
425,193723,Doushan,false,true
426,130879,Istres,true,true
427,311995,Tvŭrditsa,false,false
428,119587,Komprachcice,false,true
429,641272,Pengdian,true,false
430,502417,Patrída,false,true
431,696874,Karasuk,true,false
432,106830,Thị Trấn Thuận Châu,true,false
433,532154,Ramadi,true,false
434,362313,Debe,true,false
435,648760,Tuanjie,true,false
436,497047,Houston,true,true
437,831063,Shakhta,true,true
438,365425,Liangnong,true,false
439,548137,Minūf,false,false
440,884334,Bafoussam,true,false
441,853002,Twante,true,false
442,830835,Paris 03,true,true
443,273429,Belén de Umbría,false,false
444,179564,San Juan Atitán,true,true
445,054166,Progreso,true,false
446,701755,Srinjine,false,false
447,346795,Fontenay-sous-Bois,true,false
448,086037,Tanjungagung,true,false
449,405591,Gaotai,false,true
450,825249,Guanghou,false,false
451,973914,Yanacancha,false,false
452,791646,Al Qadarif,true,true
453,727732,Portão,true,false
454,470777,Budenovetc,true,false
455,033658,Zhangguanying,true,true
456,402778,Campoalegre,false,true
457,929224,Banqiao,false,false
458,560469,Houston,false,false
459,140816,Doetinchem,true,false
460,912080,Pingshanhu,true,true
461,608917,Mikrókampos,false,true
462,383634,Mondragon,true,true
463,986526,Tây Ninh,false,false
464,297488,Dolores,true,true
465,655553,Dapeng,true,false
466,596715,La Clotilde,true,true
467,939296,Guadalupe,false,true
468,613038,Kawerau,false,true
469,845521,Roslavl’,false,false
470,064280,Jingu,true,false
471,434808,Thap Than,false,false
472,996600,San Cristóbal,false,false
473,389965,Banjarsari,false,true
474,692089,Bukal,true,true
475,185647,Kang-neung,false,true
476,012022,Shahrak,false,false
477,217378,Popova,false,true
478,308330,Järfälla,false,false
479,286979,Brades,true,false
480,273974,Ābyek,false,true
481,356632,Bakov nad Jizerou,true,true
482,944768,Guadalupe,false,true
483,408298,Jadowniki,true,false
484,589856,Bulri,false,false
485,286643,Villa Verde,false,false
486,136325,Grand Rapids,true,true
487,699704,Rybczewice,false,true
488,577601,Nanzhai,false,true
489,974535,Stare Miasto,false,false
490,045080,Passos,true,true
491,339599,Krajan,true,false
492,793136,Zaječí,false,false
493,684340,Dairiti,false,false
494,117183,Banjar Tiga,true,false
495,873642,Bontoc,false,false
496,853315,Messina,true,true
497,470642,Port-au-Prince,true,true
498,158155,Rajal Norte,true,false
499,176177,Bergen,true,false
500,142483,Hulutao,false,true
501,730032,Ciwaru,false,false
502,818929,Elassóna,false,false
503,437661,Águas de Lindóia,false,true
504,633665,Piteå,false,false
505,204204,Goim,true,true
506,493846,Ḩalwān,true,true
507,806806,Settat,true,true
508,163271,Longzhong,false,false
509,550200,Krokeaí,true,true
510,832176,Šalovci,false,false
511,052583,Delson,true,false
512,978958,Souziqiu,true,false
513,322171,Cijoho,true,true
514,569008,Erada,false,true
515,593001,Jibu Hulangtu,true,true
516,450662,San Juan del Surutú,true,false
517,674611,Horvati,true,false
518,756081,Wonorejo,true,false
519,532320,Orivesi,false,true
520,272410,Outlook,true,false
521,565319,Vom,false,true
522,938764,Xuexi,false,true
523,605777,Qŭrghonteppa,false,false
524,011979,São Raimundo Nonato,false,false
525,291503,Sumbuya,true,true
526,513845,Visby,false,false
527,888579,Agía Triáda,true,false
528,982480,Covas,false,true
529,371159,Rongcheng,false,true
530,623643,Thomazeau,false,true
531,933465,Santa Monica,false,true
532,812363,Dayr Dibwān,false,true
533,980031,Ilovlya,true,true
534,275375,Cilongkrangpusaka,true,true
535,497011,Jianfeng,false,false
536,727836,Ani-e,true,false
537,435298,San Cristóbal,true,true
538,119636,Brengkok,true,false
539,944057,Bandeirantes,false,false
540,695051,Talodi,true,true
541,223397,Argalastí,true,true
542,486549,Teupasenti,false,true
543,596822,Vahdat,true,true
544,407494,Masape,false,true
545,508905,Batiovo,false,false
546,283333,Paris 08,false,false
547,041475,Licheng,true,false
548,307934,Nanwai,true,false
549,459904,Lancang,true,true
550,680623,Stavyshche,false,true
551,087890,Dingtou,true,false
552,334163,Wangwu,true,false
553,296792,Kolyshley,false,true
554,832539,Wonotirto,false,false
555,697122,Taoshan,true,false
556,386947,Calceta,true,true
557,465809,Pale,true,false
558,643098,Zaindainxoi,true,false
559,024098,Candoso,false,true
560,882323,Burevestnik,false,false
561,557361,Dongpu,false,false
562,237729,Youyang,false,true
563,935695,Wotho,false,true
564,396068,Gambarjati,false,true
565,798618,Jianling,true,true
566,784674,Sampués,true,true
567,815322,Colón,false,true
568,204812,Terentang,true,true
569,864099,Varjota,false,true
570,945866,Zaqatala,false,false
571,278654,Thatèng,true,true
572,745335,Kourou,true,true
573,601369,Shimokizukuri,true,false
574,262346,Guardizela,true,true
575,794825,Krajan Dua Putukrejo,true,false
576,583398,Liangbing,false,true
577,079117,Dailing,true,false
578,790900,Tam Bình,false,false
579,189506,San Juan,true,true
580,048422,Rosario de Mora,false,true
581,033635,Amman,false,false
582,076383,Sarvaš,false,false
583,055486,Misasi,false,true
584,421902,Mirošov,true,true
585,865914,Nangalimang,true,true
586,523999,Ngora,false,true
587,544623,Tsagaan-Owoo,false,true
588,688769,Ban Phaeo,false,false
589,548055,La Julia,false,false
590,159508,Cañasgordas,true,true
591,901821,Dingdian,true,true
592,581670,São Sebastião do Paraíso,false,false
593,991330,Bronx,false,false
594,136837,Tournon-sur-Rhône,false,true
595,362884,Jakusko,true,false
596,241691,Mīzan Teferī,true,true
597,097312,Xiongbei,false,false
598,559349,Rochester,true,false
599,893082,Firenze,true,true
600,093204,Pyatnitskoye,true,false
601,332226,Citeluk,true,true
602,883859,Borås,true,true
603,774093,Silago,true,false
604,268098,Gvardeysk,true,true
605,812775,Hošťka,false,true
606,590314,El Tejocote,false,true
607,570812,Yelat’ma,false,true
608,655961,Sharïngol,true,true
609,856310,Gabaldon,false,false
610,089346,Calmar,false,true
611,695059,Sankt Andrä-Höch,false,true
612,686272,Al Funayţīs,false,false
613,192767,Suphan Buri,false,false
614,217228,Ostankinskiy,false,false
615,630764,Amper,false,true
616,991235,Kotabaru,false,true
617,520647,Xiaohe,false,false
618,302711,Plymouth,false,false
619,508386,Belo,true,true
620,177293,Magok,true,true
621,630804,Al ‘Awjā,false,false
622,301109,La Condamine,true,true
623,915497,Biecz,true,false
624,255291,Chicago,false,false
625,802954,Dmytrivka,true,true
626,623545,Tsukumiura,false,false
627,170823,Guandiping,false,false
628,358033,Jieshui,true,true
629,078592,Cigenca,true,false
630,543990,Vila Nova,false,false
631,416893,Krasnapollye,false,true
632,706055,Bassila,true,false
633,611584,Cipicung,false,false
634,204399,Horodok,false,false
635,609371,Cimuncang,true,false
636,459516,Philadelphia,true,true
637,097914,Minakuchi,true,false
638,522008,Hongmen,true,true
639,382430,Moch,true,false
640,348341,Izumo,true,true
641,138307,Acheng,false,true
642,104509,Alkmaar,false,true
643,087917,Strančice,true,true
644,862421,Sviblovo,false,false
645,816169,Denpasar,false,false
646,716085,Dongtou,false,true
647,919945,Kōchi-shi,true,true
648,029570,Itaqui,false,false
649,186161,Thomastown,false,false
650,974060,Graikochóri,true,false
651,076440,Mirkovci,true,false
652,554374,Koryukivka,false,true
653,838057,Maru,true,false
654,974008,Trzebiatów,true,true
655,339506,Banghai,false,true
656,103217,Palermo,false,true
657,148330,‘Arīqah,true,false
658,572641,Dakhla,true,true
659,198749,Niquelândia,true,false
660,479311,Piuí,false,true
661,114639,Zhiqing Songduo,false,true
662,510643,Tanglag,false,false
663,111731,Tamansari,false,true
664,494073,Xinjiebu,false,false
665,993087,Monastyryshche,false,false
666,871641,Haligue,false,false
667,779582,Arauca,true,false
668,351818,Haiyangsuo,true,true
669,406432,Ban Takhun,false,false
670,698255,Jakartovice,false,true
671,197781,Phúc Yên,true,false
672,999163,Uzunovo,true,true
673,861719,Cleveland,true,true
674,982959,Xukou,false,true
675,685436,Tucupita,true,true
676,495721,Cambridge,true,false
677,737255,Huangbu,true,false
678,390286,Negotin,false,false
679,947086,Wonokerto,true,false
680,196960,Ryczów,false,true
681,166753,Santa Lucia,false,true
682,095967,Gabi,false,false
683,393396,Pousada,true,false
684,454502,Kandang Timur,true,true
685,979017,Xinhua,true,true
686,433453,Karadaglije,true,false
687,365331,Paraíso,false,false
688,755218,Támara,false,false
689,998463,Suibara,true,true
690,999272,Orlando,false,true
691,294073,Xinhua,false,true
692,541568,Duba,true,true
693,557668,Independencia,true,false
694,193837,Starobachaty,false,true
695,345781,Verkhn’odniprovs’k,true,true
696,658516,Shapaja,true,true
697,257023,Peteranec,true,true
698,796232,Banjarjo,false,false
699,059103,Lancaster,false,true
700,701360,Hatu Buh,true,true
701,282055,Sovetsk,true,true
702,829225,Nha Trang,true,false
703,273443,Houston,true,true
704,789855,Wenchun,true,true
705,692102,Minsk,false,true
706,485816,Is,true,true
707,585504,Jianjun,true,true
708,265701,Guacarí,false,true
709,726149,Dầu Tiếng,true,false
710,231788,Bacelo,true,true
711,119457,Ḩalwān,true,false
712,679057,Ansongo,true,true
713,199367,Belköl,false,false
714,494606,Ambanja,false,true
715,787968,Smålandsstenar,true,false
716,182826,Jintan,true,true
717,208179,Diré,true,false
718,308926,Ādaži,false,true
719,702353,Hetou,true,false
720,836126,Liugong,true,true
721,757183,Grivenskaya,false,true
722,683116,Valbonë,false,false
723,110634,Bourg-lès-Valence,false,true
724,632848,Kedatuan,false,false
725,980152,Petawawa,true,false
726,222392,Roshnik,false,true
727,117049,Sitularang Landeuh,true,false
728,493650,Nagutskoye,true,true
729,620344,Kaura Namoda,false,true
730,540595,Karangpaningal,true,false
731,266885,Montélimar,true,true
732,862214,Rumāh,true,true
733,561773,Pakis,true,true
734,893329,Ystad,false,false
735,475056,Malinta,false,true
736,545327,Strelka,false,true
737,632111,Walnut Grove,false,true
738,936082,Phú Lộc,true,true
739,609871,Buganda,true,true
740,597404,Atalaia,true,false
741,208148,Vincennes,true,true
742,307278,Namasuba,true,false
743,278885,Lycksele,true,false
744,908845,Ucuncha,false,false
745,274494,Forécariah,false,false
746,681143,Cigenca,true,true
747,286007,Pedreira,true,true
748,653493,Baraguá,true,true
749,744684,Tanjung Timur,true,false
750,204864,San Jose,false,true
751,373928,Huhe,true,false
752,173168,Pregradnaya,true,false
753,190923,Kasturi,true,true
754,026911,Ketanggi,true,false
755,512918,Krechevitsy,false,false
756,699083,Sertolovo,true,true
757,943876,Chã,true,false
758,857827,Ngrejo,false,true
759,762017,Fajsławice,true,true
760,340412,Baisha,true,true
761,019644,Santa Elena,false,true
762,229799,Muikamachi,true,true
763,286989,Babakantonggoh,false,false
764,641014,Pudoc,true,false
765,386487,Qaryat ad Da‘īs,true,true
766,743510,Liopétri,false,true
767,844040,Wakayama-shi,false,false
768,310629,Makueni,true,false
769,117821,Dobrica,false,true
770,621713,Podgornoye,true,false
771,398286,Semirara,true,false
772,951000,Sunagawa,true,true
773,152418,Dřevohostice,true,false
774,801363,Jiangluo,false,true
775,138683,Jiefang,true,true
776,851956,Boudinar,true,false
777,910481,Pingdu,true,true
778,145791,Palatine,true,true
779,897287,Pangkalan,false,false
780,424937,Nocaima,false,false
781,116097,Masumbwe,false,false
782,475542,Kamina,true,true
783,940050,Banjar,false,false
784,668109,Anderstorp,false,true
785,596916,Gniezno,false,true
786,938322,Krasnyy Oktyabr’,true,false
787,560533,Karangtawar,true,false
788,849791,Östhammar,false,true
789,890495,Achiaman,true,true
790,369632,Phalaborwa,false,false
791,081812,Yao,true,true
792,164872,Stockholm,true,false
793,063391,Štore,false,false
794,015968,Vale de Vila,true,false
795,807929,Yeoju,false,true
796,979324,Tirlyanskiy,true,true
797,221152,Ligang,false,true
798,527310,Bidyā,true,false
799,334419,Mós,false,false
800,410956,Yuhuazhai,false,false
801,888882,Tosno,true,true
802,082459,Lagoa Santa,false,true
803,965592,Vangaži,true,false
804,260713,Tlogotunggal,true,true
805,288429,Přibyslav,false,true
806,270768,Créteil,true,true
807,886361,Miandrivazo,true,false
808,600588,Ucluelet,false,true
809,242907,Benchu,true,true
810,141747,Korop,false,false
811,937882,Shebunino,true,false
812,599230,Suicheng,false,false
813,666953,Quinarayan,true,true
814,312332,Al Jarādīyah,true,false
815,548342,Santo Ângelo,false,true
816,405117,Ciharalang,false,true
817,753173,Novoye Devyatkino,false,true
818,304491,Nāgarpur,true,false
819,550427,Baishui,false,true
820,509193,Guanshui,false,false
821,545143,Tsuma,false,true
822,734554,Wilmington,true,false
823,424215,Artsvaberd,true,false
824,202808,Kamubheka,false,true
825,993560,Langarūd,false,false
826,725225,Hayan Hudong,true,false
827,819112,Lluchubamba,false,true
828,902472,Karantaba,true,true
829,090827,Ōkawa,false,true
830,607965,Limonade,true,false
831,013680,Pankshin,false,false
832,467445,Shahr-e Qods,true,true
833,725944,Kaduheuleut,true,true
834,875212,Sapeken,true,false
835,333207,Sandviken,false,false
836,598568,Tanjungluar,false,false
837,999098,Värnamo,true,false
838,578947,Smārde,false,true
839,824593,Dabbūrīya,true,false
840,071685,Tianxing,true,true
841,047726,Bratislava,true,false
842,811030,Puerto López,false,false
843,398493,Reckange-sur-Mess,false,true
844,559835,Balaogan,false,false
845,423472,Pruszcz,true,false
846,945760,Obanazawa,true,false
847,301987,Reina Mercedes,true,false
848,393010,Rockford,true,false
849,823159,New Mīrpur,false,false
850,914456,Lafia,false,true
851,425358,Sampungu,true,false
852,000552,Humniska,true,true
853,540728,Heqian,true,false
854,445337,Krajan,true,false
855,257458,Vorob’yovo,true,false
856,043226,Seboruco,false,true
857,371334,Upernavik,false,false
858,414256,Midrand,false,false
859,694613,Nagornyy,true,false
860,310081,Sentieiras,true,true
861,404790,Berkovitsa,false,false
862,139735,Sal’sk,false,true
863,506972,Washington,false,true
864,040859,Balyqshy,false,false
865,644476,Hallsberg,false,true
866,677230,Huaqiao,true,true
867,951738,Sanjiangkou,true,true
868,896003,Gandra,false,true
869,717860,Toulouse,true,true
870,228400,Kole,false,true
871,223607,Cotmon,false,true
872,519730,Sirnasari,false,false
873,503413,Ash Shaykh Zuwayd,false,true
874,771782,Novoaltaysk,false,true
875,501959,Rudziczka,false,false
876,516129,Wattala,false,true
877,857233,Panadtaban,true,true
878,625689,Duma,true,true
879,422947,Kyela,false,true
880,494201,Marcabamba,false,false
881,380370,Richmond,true,true
882,496626,San Carlos,false,false
883,206669,Ngembel,true,false
884,027592,Castelli,false,true
885,364784,Damietta,true,true
886,315051,Wang’er,false,true
887,357096,Limoeiro,true,false
888,199849,Göteborg,true,false
889,918062,Surubim,true,false
890,615102,Pajaten,false,false
